Time_s,Voltage_mV
14.909,0.464549
14.91,0.447354
14.911,0.426591
14.912,0.405827
14.913,0.385713
14.914,0.355865
14.915,0.337048
14.916,0.321151
14.917,0.309796
14.918,0.295846
14.919,0.27346
14.92,0.260158
14.921,0.260807
14.922,0.265998
14.923,0.27054
14.924,0.267296
14.925,0.254319
14.926,0.241666
14.927,0.232257
14.928,0.221876
14.929,0.216685
14.93,0.212143
14.931,0.203383
14.932,0.205005
14.933,0.203383
14.934,0.19073
14.935,0.184566
14.936,0.1797
14.937,0.175158
14.938,0.175158
14.939,0.175482
14.94,0.160883
14.941,0.150825
14.942,0.155368
14.943,0.161207
14.944,0.161532
14.945,0.146932
14.946,0.129089
14.947,0.11157
14.948,0.107676
14.949,0.120654
14.95,0.112867
14.951,0.093077
14.952,0.071989
14.953,0.060634
14.954,0.05739
14.955,0.047657
14.956,0.035653
14.957,0.020729
14.958,0.011645
14.959,0.002886
14.96,-0.022096
14.961,-0.029882
14.962,-0.033126
14.963,-0.034424
14.964,-0.037993
14.965,-0.040912
14.966,-0.04221
14.967,-0.051294
14.968,-0.059405
14.969,-0.065569
14.97,-0.070436
14.971,-0.082115
14.972,-0.08763
14.973,-0.091199
14.974,-0.102554
14.975,-0.103203
14.976,-0.09347
14.977,-0.109043
14.978,-0.125264
14.979,-0.129157
14.98,-0.123642
14.981,-0.129157
14.982,-0.138241
14.983,-0.135321
14.984,-0.132726
14.985,-0.123966
14.986,-0.116505
14.987,-0.132077
14.988,-0.154138
14.989,-0.169387
14.99,-0.169711
14.991,-0.162898
14.992,-0.160302
14.993,-0.164196
14.994,-0.164845
14.995,-0.165493
14.996,-0.166791
14.997,-0.175551
14.998,-0.176848
14.999,-0.175226
15,-0.175875
15.001,-0.19015
15.002,-0.207994
15.003,-0.22454
15.004,-0.244654
15.005,-0.255036
15.006,-0.258605
15.007,-0.269635
15.008,-0.286506
15.009,-0.29559
15.01,-0.318948
15.011,-0.350743
15.012,-0.378644
15.013,-0.405247
15.014,-0.434445
15.015,-0.47435
15.016,-0.515228
15.017,-0.552862
15.018,-0.585954
15.019,-0.614828
15.02,-0.632023
15.021,-0.632672
15.022,-0.62229
15.023,-0.605095
15.024,-0.589847
15.025,-0.572003
15.026,-0.550915
15.027,-0.512633
15.028,-0.464942
15.029,-0.402327
15.03,-0.32933
15.031,-0.258929
15.032,-0.206047
15.033,-0.153165
15.034,-0.102878
15.035,-0.068165
15.036,-0.040912
15.037,-0.012363
15.038,0.013592
15.039,0.02592
15.04,0.036302
15.041,0.046684
15.042,0.064527
15.043,0.071665
15.044,0.061932
15.045,0.059012
15.046,0.066798
15.047,0.068096
15.048,0.053497
15.049,0.048306
15.05,0.054794
15.051,0.057065
15.052,0.071016
15.053,0.09113
15.054,0.095348
15.055,0.086913
15.056,0.073611
15.057,0.07134
15.058,0.081398
15.059,0.090482
15.06,0.086588
15.061,0.083344
15.062,0.085291
15.063,0.089184
15.064,0.090157
15.065,0.089184
15.066,0.090806
15.067,0.094699
15.068,0.101837
15.069,0.11676
15.07,0.122925
15.071,0.117734
15.072,0.101837
15.073,0.103783
15.074,0.117734
15.075,0.117409
15.076,0.107676
15.077,0.107676
15.078,0.106379
15.079,0.106379
15.08,0.110921
15.081,0.108325
15.082,0.09697
15.083,0.079127
15.084,0.059985
15.085,0.055768
15.086,0.058363
15.087,0.0655
15.088,0.076207
15.089,0.092428
15.09,0.099241
15.091,0.095997
15.092,0.082371
15.093,0.062256
15.094,0.051226
15.095,0.046035
15.096,0.043115
15.097,0.04571
15.098,0.044413
15.099,0.033058
15.1,0.02008
15.101,0.005481
15.102,-0.007821
15.103,-0.01366
15.104,-0.022096
15.105,-0.029233
15.106,-0.028584
15.107,-0.02534
15.108,-0.018851
15.109,-0.025664
15.11,-0.041237
15.111,-0.055187
15.112,-0.051294
15.113,-0.051619
15.114,-0.057783
15.115,-0.066867
15.116,-0.073031
15.117,-0.070111
15.118,-0.075302
15.119,-0.094119
15.12,-0.116829
15.121,-0.125913
15.122,-0.121695
15.123,-0.124615
15.124,-0.111638
15.125,-0.096065
15.126,-0.093794
15.127,-0.106447
15.128,-0.112287
15.129,-0.103527
15.13,-0.092497
15.131,-0.086008
15.132,-0.083737
15.133,-0.084062
15.134,-0.086333
15.135,-0.100283
15.136,-0.115531
15.137,-0.120722
15.138,-0.1191
15.139,-0.11326
15.14,-0.107096
15.141,-0.089252
15.142,-0.08763
15.143,-0.09055
15.144,-0.089252
15.145,-0.086333
15.146,-0.089901
15.147,-0.103852
15.148,-0.09931
15.149,-0.086333
15.15,-0.081791
15.151,-0.074329
15.152,-0.063947
15.153,-0.056809
15.154,-0.052267
15.155,-0.050645
15.156,-0.052916
15.157,-0.04805
15.158,-0.044806
15.159,-0.03929
15.16,-0.03637
15.161,-0.038966
15.162,-0.039615
15.163,-0.027286
15.164,-0.011065
15.165,-0.001656
15.166,0.004183
15.167,0.007103
15.168,0.011321
15.169,0.016836
15.17,0.018458
15.171,0.010996
15.172,0.01197
15.173,0.029164
15.174,0.042142
15.175,0.054145
15.176,0.058687
15.177,0.058363
15.178,0.054145
15.179,0.045386
15.18,0.050577
15.181,0.0655
15.182,0.073287
15.183,0.07134
15.184,0.059661
15.185,0.055119
15.186,0.064852
15.187,0.088211
15.188,0.11968
15.189,0.157639
15.19,0.180349
15.191,0.169967
15.192,0.157963
15.193,0.15699
15.194,0.160234
15.195,0.159261
15.196,0.158287
15.197,0.160234
15.198,0.160558
15.199,0.163154
15.2,0.155043
15.201,0.132982
15.202,0.09989
15.203,0.073611
15.204,0.049928
15.205,0.019107
15.206,-0.01366
15.207,-0.034099
15.208,-0.051294
15.209,-0.064596
15.21,-0.077897
15.211,-0.087955
15.212,-0.085035
15.213,-0.081791
15.214,-0.077573
15.215,-0.0766
15.216,-0.085359
15.217,-0.086981
15.218,-0.074004
15.219,-0.061027
15.22,-0.056485
15.221,-0.052592
15.222,-0.053241
15.223,-0.057783
15.224,-0.062
15.225,-0.065245
15.226,-0.068813
15.227,-0.069138
15.228,-0.055512
15.229,-0.038317
15.23,-0.027935
15.231,-0.022744
15.232,-0.025664
15.233,-0.016905
15.234,-0.01366
15.235,-0.02242
15.236,-0.03118
15.237,-0.038317
15.238,-0.041886
15.239,-0.038966
15.24,-0.02826
15.241,-0.020798
15.242,-0.010416
15.243,-0.001656
15.244,0.014241
15.245,0.02008
15.246,0.012943
15.247,0.009374
15.248,0.016512
15.249,0.021378
15.25,0.032409
15.251,0.047657
15.252,0.065825
15.253,0.075233
15.254,0.079127
15.255,0.077829
15.256,0.079775
15.257,0.085615
15.258,0.089508
15.259,0.089833
15.26,0.087886
15.261,0.090806
15.262,0.103134
15.263,0.114814
15.264,0.123898
15.265,0.125196
15.266,0.12552
15.267,0.12844
15.268,0.127467
15.269,0.126818
15.27,0.127142
15.271,0.13136
15.272,0.138497
15.273,0.15407
15.274,0.15699
15.275,0.145959
15.276,0.127791
15.277,0.100214
15.278,0.052523
15.279,-0.023718
15.28,-0.119424
15.281,-0.246276
15.282,-0.417899
15.283,-0.608015
15.284,-0.791642
15.285,-0.955803
15.286,-1.073895
15.287,-1.122235
15.288,-1.100823
15.289,-0.983379
15.29,-0.801699
15.291,-0.557404
15.292,-0.258929
15.293,0.118707
15.294,0.549874
15.295,0.990775
15.296,1.433622
15.297,1.854733
15.298,2.223287
15.299,2.55518
15.3,2.808885
15.301,2.981159
15.302,3.079137
15.303,3.072324
15.304,2.930872
15.305,2.674246
15.306,2.356628
15.307,2.017273
15.308,1.681163
15.309,1.372629
15.31,1.063447
15.311,0.78833
15.312,0.589455
15.313,0.444759
15.314,0.363327
15.315,0.330235
15.316,0.332182
15.317,0.354567
15.318,0.358785
15.319,0.34743
15.32,0.326666
15.321,0.297792
15.322,0.266647
15.323,0.241017
15.324,0.211818
15.325,0.185215
15.326,0.163478
15.327,0.144661
15.328,0.141417
15.329,0.133631
15.33,0.112867
15.331,0.09405
15.332,0.082695
15.333,0.072638
15.334,0.065825
15.335,0.061607
15.336,0.051226
15.337,0.05447
15.338,0.063229
15.339,0.0655
15.34,0.058363
15.341,0.055443
15.342,0.052848
15.343,0.058687
15.344,0.063229
15.345,0.066798
15.346,0.064203
15.347,0.0655
15.348,0.065176
15.349,0.059012
15.35,0.053172
15.351,0.051226
15.352,0.054145
15.353,0.058687
15.354,0.05155
15.355,0.040844
15.356,0.033382
15.357,0.024622
15.358,0.026893
15.359,0.021378
15.36,0.006779
15.361,0.011321
15.362,0.026569
15.363,0.035977
15.364,0.038573
15.365,0.030787
15.366,0.022027
15.367,0.019431
15.368,0.017485
15.369,0.021378
15.37,0.025596
15.371,0.029164
15.372,0.040844
15.373,0.041493
15.374,0.029489
15.375,0.013916
15.376,0.009699
15.377,0.015538
15.378,0.012618
15.379,-0.007172
15.38,-0.027935
15.381,-0.039615
15.382,-0.038966
15.383,-0.04221
15.384,-0.051619
15.385,-0.049348
15.386,-0.038641
15.387,-0.033775
15.388,-0.024691
15.389,-0.022744
15.39,-0.026313
15.391,-0.035722
15.392,-0.03929
15.393,-0.038317
15.394,-0.037019
15.395,-0.029882
15.396,-0.027286
15.397,-0.034748
15.398,-0.044157
15.399,-0.050321
15.4,-0.050321
15.401,-0.048374
15.402,-0.043508
15.403,-0.032153
15.404,-0.020149
15.405,-0.012363
15.406,-0.009443
15.407,-0.004252
15.408,0.00613
15.409,0.014889
15.41,0.015538
15.411,0.012943
15.412,0.010672
15.413,0.008725
15.414,0.004508
15.415,-0.008794
15.416,-0.013011
15.417,-0.005874
15.418,-0.004576
15.419,-0.01366
15.42,-0.016905
15.421,-0.018202
15.422,-0.028584
15.423,-0.039939
15.424,-0.057783
15.425,-0.085035
15.426,-0.120073
15.427,-0.148623
15.428,-0.172955
15.429,-0.195341
15.43,-0.219673
15.431,-0.249521
15.432,-0.282612
15.433,-0.321868
15.434,-0.350743
15.435,-0.37183
15.436,-0.391621
15.437,-0.397136
15.438,-0.379617
15.439,-0.346201
15.44,-0.310189
15.441,-0.266391
15.442,-0.221944
15.443,-0.180093
15.444,-0.12494
15.445,-0.070436
15.446,-0.016905
15.447,0.021378
15.448,0.048955
15.449,0.077829
15.45,0.09697
15.451,0.119031
15.452,0.131035
15.453,0.136226
15.454,0.136875
15.455,0.142715
15.456,0.15407
15.457,0.158936
15.458,0.156016
15.459,0.154394
15.46,0.164776
15.461,0.172887
15.462,0.179375
15.463,0.174184
15.464,0.166723
15.465,0.170616
15.466,0.176455
15.467,0.16802
15.468,0.154394
15.469,0.147257
15.47,0.149203
15.471,0.162505
15.472,0.176131
15.473,0.175807
15.474,0.169642
15.475,0.167047
15.476,0.162181
15.477,0.163478
15.478,0.168994
15.479,0.166723
15.48,0.164127
15.481,0.160883
15.482,0.158287
15.483,0.156341
15.484,0.149203
15.485,0.139795
15.486,0.127142
15.487,0.120654
15.488,0.112867
15.489,0.101512
15.49,0.089184
15.491,0.086264
15.492,0.088535
15.493,0.090157
15.494,0.085615
15.495,0.078153
15.496,0.066474
15.497,0.059012
15.498,0.061932
15.499,0.055768
15.5,0.040844
15.501,0.039222
15.502,0.040844
15.503,0.036302
15.504,0.039546
15.505,0.053821
15.506,0.049279
15.507,0.044413
15.508,0.052199
15.509,0.051874
15.51,0.039871
15.511,0.031435
15.512,0.041493
15.513,0.056416
15.514,0.059985
15.515,0.059012
15.516,0.061607
15.517,0.0655
15.518,0.070367
15.519,0.069069
15.52,0.072638
15.521,0.076856
15.522,0.080424
15.523,0.077504
15.524,0.07426
15.525,0.073287
15.526,0.086264
15.527,0.103783
15.528,0.106054
15.529,0.093726
15.53,0.089508
15.531,0.096646
15.532,0.081722
15.533,0.053821
15.534,0.035653
15.535,0.033058
15.536,0.024622
15.537,0.023649
15.538,0.022676
15.539,0.015863
15.54,0.008401
15.541,0.001912
15.542,-0.007821
15.543,-0.020798
15.544,-0.02534
15.545,-0.018202
15.546,-0.011714
15.547,-0.014958
15.548,-0.023393
15.549,-0.034424
15.55,-0.04513
15.551,-0.049996
15.552,-0.046752
15.553,-0.049672
15.554,-0.054214
15.555,-0.054538
15.556,-0.058756
15.557,-0.064271
15.558,-0.065569
15.559,-0.051943
15.56,-0.039939
15.561,-0.037668
15.562,-0.045779
15.563,-0.061676
15.564,-0.074978
15.565,-0.082439
15.566,-0.089901
15.567,-0.09347
15.568,-0.091199
15.569,-0.093794
15.57,-0.100932
15.571,-0.112287
15.572,-0.110665
15.573,-0.098336
15.574,-0.083413
15.575,-0.083088
15.576,-0.094119
15.577,-0.109691
15.578,-0.113585
15.579,-0.114558
15.58,-0.113585
15.581,-0.095092
15.582,-0.078871
15.583,-0.081466
15.584,-0.098336
15.585,-0.11034
15.586,-0.121695
15.587,-0.129482
15.588,-0.130131
15.589,-0.128508
15.59,-0.12786
15.591,-0.128833
15.592,-0.126886
15.593,-0.123642
15.594,-0.124291
15.595,-0.126562
15.596,-0.130131
15.597,-0.133699
15.598,-0.134024
15.599,-0.134024
15.6,-0.137592
15.601,-0.135321
15.602,-0.134997
15.603,-0.136944
15.604,-0.136944
15.605,-0.144405
15.606,-0.149921
15.607,-0.145379
15.608,-0.131104
15.609,-0.112611
15.61,-0.106447
15.611,-0.110989
15.612,-0.111962
15.613,-0.118776
15.614,-0.119424
15.615,-0.119424
15.616,-0.116829
15.617,-0.108718
15.618,-0.100932
15.619,-0.100283
15.62,-0.103852
15.621,-0.109691
15.622,-0.105798
15.623,-0.110989
15.624,-0.112611
15.625,-0.109043
15.626,-0.109691
15.627,-0.110016
15.628,-0.106772
15.629,-0.106123
15.63,-0.111638
15.631,-0.12202
15.632,-0.129482
15.633,-0.138241
15.634,-0.13889
15.635,-0.13889
15.636,-0.140512
15.637,-0.137268
15.638,-0.124291
15.639,-0.11618
15.64,-0.114558
15.641,-0.120398
15.642,-0.124615
15.643,-0.117153
15.644,-0.114558
15.645,-0.120398
15.646,-0.123318
15.647,-0.116829
15.648,-0.107096
15.649,-0.098012
15.65,-0.085035
15.651,-0.074653
15.652,-0.058107
15.653,-0.048374
15.654,-0.035073
15.655,-0.026638
15.656,-0.027611
15.657,-0.020473
15.658,-0.009118
15.659,0.010672
15.66,0.043115
15.661,0.056416
15.662,0.071665
15.663,0.08594
15.664,0.083669
15.665,0.080749
15.666,0.077829
15.667,0.064203
15.668,0.056416
15.669,0.064203
15.67,0.067771
15.671,0.065825
15.672,0.063878
15.673,0.050577
15.674,0.030462
15.675,0.015214
15.676,-0.002954
15.677,-0.027935
15.678,-0.052916
15.679,-0.07076
15.68,-0.074653
15.681,-0.075951
15.682,-0.077897
15.683,-0.081466
15.684,-0.081791
15.685,-0.083088
15.686,-0.086657
15.687,-0.0766
15.688,-0.066542
15.689,-0.055836
15.69,-0.051294
15.691,-0.045454
15.692,-0.037668
15.693,-0.029882
15.694,-0.02534
15.695,-0.02242
15.696,-0.01074
15.697,0.00321
15.698,0.00321
15.699,-0.013011
15.7,-0.025664
15.701,-0.027286
15.702,-0.006523
15.703,-0.000359
15.704,-0.005225
15.705,-0.003279
15.706,-0.000683
15.707,-0.004252
15.708,-0.005225
15.709,-0.007172
15.71,-0.00555
15.711,-0.004252
15.712,-0.00555
15.713,0.00905
15.714,0.031111
15.715,0.048955
15.716,0.035653
15.717,0.031111
15.718,0.04571
15.719,0.07718
15.72,0.069718
15.721,0.033382
15.722,0.019107
15.723,0.025271
15.724,0.030462
15.725,0.029164
15.726,0.026245
15.727,0.022676
15.728,0.02592
15.729,0.025271
15.73,0.022676
15.731,0.027218
15.732,0.032084
15.733,0.035653
15.734,0.038897
15.735,0.047008
15.736,0.059661
15.737,0.070367
15.738,0.070367
15.739,0.070367
15.74,0.084966
15.741,0.099566
15.742,0.104108
15.743,0.099241
15.744,0.090157
15.745,0.093726
15.746,0.106054
15.747,0.102485
15.748,0.069718
15.749,0.021378
15.75,-0.035397
15.751,-0.108394
15.752,-0.222917
15.753,-0.402002
15.754,-0.589198
15.755,-0.765363
15.756,-0.925307
15.757,-1.046643
15.758,-1.106987
15.759,-1.091414
15.76,-0.975918
15.761,-0.799428
15.762,-0.57103
15.763,-0.28099
15.764,0.107027
15.765,0.553767
15.766,1.003103
15.767,1.446275
15.768,1.877768
15.769,2.253459
15.77,2.58081
15.771,2.828027
15.772,2.994136
15.773,3.070377
15.774,3.03469
15.775,2.874745
15.776,2.602871
15.777,2.269681
15.778,1.920917
15.779,1.58286
15.78,1.253563
15.781,0.938217
15.782,0.68873
15.783,0.508347
15.784,0.399014
15.785,0.359758
15.786,0.352296
15.787,0.349701
15.788,0.343537
15.789,0.341266
15.79,0.340292
15.791,0.32472
15.792,0.305578
15.793,0.287735
15.794,0.261456
15.795,0.21928
15.796,0.180349
15.797,0.151799
15.798,0.129089
15.799,0.107676
15.8,0.08594
15.801,0.070691
15.802,0.059336
15.803,0.049603
15.804,0.038248
15.805,0.020729
15.806,0.012943
15.807,0.008401
15.808,0.010347
15.809,0.011321
15.81,0.007103
15.811,0.005481
15.812,0.007428
15.813,-0.00263
15.814,-0.009443
15.815,-0.018527
15.816,-0.020798
15.817,-0.02534
15.818,-0.034748
15.819,-0.026962
15.82,-0.016905
15.821,-0.014309
15.822,-0.003927
15.823,-0.003603
15.824,-0.00263
15.825,0.004183
15.826,0.000615
15.827,-0.005874
15.828,-0.005225
15.829,-0.02534
15.83,-0.053565
15.831,-0.06492
15.832,-0.074004
15.833,-0.081466
15.834,-0.064271
15.835,-0.049672
15.836,-0.054538
15.837,-0.061027
15.838,-0.054538
15.839,-0.05097
15.84,-0.059405
15.841,-0.068813
15.842,-0.068165
15.843,-0.071733
15.844,-0.069138
15.845,-0.055512
15.846,-0.044157
15.847,-0.035722
15.848,-0.044481
15.849,-0.054538
15.85,-0.066218
15.851,-0.070111
15.852,-0.063622
15.853,-0.05389
15.854,-0.053565
15.855,-0.049672
15.856,-0.04805
15.857,-0.054863
15.858,-0.065569
15.859,-0.071084
15.86,-0.072058
15.861,-0.072058
15.862,-0.075302
15.863,-0.080168
15.864,-0.087955
15.865,-0.098012
15.866,-0.109043
15.867,-0.116505
15.868,-0.120722
15.869,-0.123642
15.87,-0.12786
15.871,-0.13305
15.872,-0.143108
15.873,-0.156734
15.874,-0.168413
15.875,-0.18139
15.876,-0.183986
15.877,-0.190799
15.878,-0.191448
15.879,-0.194368
15.88,-0.204749
15.881,-0.212211
15.882,-0.214158
15.883,-0.216429
15.884,-0.221944
15.885,-0.219349
15.886,-0.209291
15.887,-0.201181
15.888,-0.195341
15.889,-0.188528
15.89,-0.196963
15.891,-0.214807
15.892,-0.225188
15.893,-0.220646
15.894,-0.213185
15.895,-0.215456
15.896,-0.237841
15.897,-0.265418
15.898,-0.287479
15.899,-0.305971
15.9,-0.321544
15.901,-0.340036
15.902,-0.355285
15.903,-0.372155
15.904,-0.395514
15.905,-0.426659
15.906,-0.453262
15.907,-0.465266
15.908,-0.454884
15.909,-0.438014
15.91,-0.421468
15.911,-0.395189
15.912,-0.3608
15.913,-0.319273
15.914,-0.266391
15.915,-0.207994
15.916,-0.137592
15.917,-0.066867
15.918,-0.005225
15.919,0.036951
15.92,0.078478
15.921,0.120654
15.922,0.157963
15.923,0.196895
15.924,0.232257
15.925,0.265998
15.926,0.282868
15.927,0.279624
15.928,0.280273
15.929,0.281571
15.93,0.280597
15.931,0.277353
15.932,0.284491
15.933,0.311743
15.934,0.331208
15.935,0.333155
15.936,0.328613
15.937,0.320827
15.938,0.322124
15.939,0.331208
15.94,0.345808
15.941,0.356838
15.942,0.357487
15.943,0.349701
15.944,0.345159
15.945,0.340617
15.946,0.328289
15.947,0.320178
15.948,0.320827
15.949,0.321476
15.95,0.328613
15.951,0.325693
15.952,0.322773
15.953,0.322449
15.954,0.320827
15.955,0.325693
15.956,0.325369
15.957,0.317258
15.958,0.309147
15.959,0.292926
15.96,0.289357
15.961,0.284166
15.962,0.284491
15.963,0.274758
15.964,0.251074
15.965,0.233555
15.966,0.232582
15.967,0.228364
15.968,0.214738
15.969,0.199166
15.97,0.191055
15.971,0.1797
15.972,0.172562
15.973,0.164776
15.974,0.156341
15.975,0.144986
15.976,0.13136
15.977,0.121951
15.978,0.120005
15.979,0.126169
15.98,0.124871
15.981,0.109623
15.982,0.095348
15.983,0.091455
15.984,0.095997
15.985,0.092753
15.986,0.086913
15.987,0.078153
15.988,0.076531
15.989,0.089184
15.99,0.101188
15.991,0.103783
15.992,0.097943
15.993,0.092753
15.994,0.093726
15.995,0.097619
15.996,0.095672
15.997,0.090806
15.998,0.090157
15.999,0.093726
16,0.09989
16.001,0.100863
16.002,0.107027
16.003,0.101188
16.004,0.097943
16.005,0.09405
16.006,0.097943
16.007,0.115463
16.008,0.137524
16.009,0.160234
16.01,0.157963
16.011,0.146283
16.012,0.138822
16.013,0.13947
16.014,0.152123
16.015,0.164452
16.016,0.169318
16.017,0.169642
16.018,0.169318
16.019,0.17386
16.02,0.181322
16.021,0.193326
16.022,0.195272
16.023,0.19073
16.024,0.189108
16.025,0.192677
16.026,0.198517
16.027,0.183268
16.028,0.173536
16.029,0.184242
16.03,0.19073
16.031,0.180997
16.032,0.190081
16.033,0.19657
16.034,0.188784
16.035,0.183593
16.036,0.184566
16.037,0.185215
16.038,0.1797
16.039,0.170616
16.04,0.164776
16.041,0.168669
16.042,0.168994
16.043,0.172238
16.044,0.180997
16.045,0.166398
16.046,0.159261
16.047,0.149203
16.048,0.15115
16.049,0.147581
16.05,0.131684
16.051,0.120005
16.052,0.114814
16.053,0.113192
16.054,0.118707
16.055,0.122925
16.056,0.114814
16.057,0.110272
